Customer_ID,Product_ID,Purchase_Frequency,Average_Order_Value,Most_Frequent_Category,Region,,,,,,
CUST_FI8N1E,PROD_2EUE1J,14,119.84,Clothing,North America,,,,,,
CUST_9OV5SJ,PROD_B1OXJ3,4,120.82,Home,North America,,,,,,
CUST_J772ZQ,PROD_HT7YPU,10,157.09,Sports,Asia,,,,,,
CUST_GTQ6QF,PROD_GHONEH,19,27.25,Electronics,Asia,,,,,,
CUST_2ABKP8,PROD_ZLTCFB,2,68.98,Home,Europe,,,,,,
CUST_8Q1EN3,PROD_809ZQ3,1,125.31,Clothing,South America,,,,,,
CUST_RAYM3R,PROD_JME4VY,6,157.93,Clothing,South America,,,,,,
CUST_OU32PM,PROD_5CO1DJ,12,173.33,Home,South America,,,,,,
CUST_ETLE29,PROD_JC1BVP,12,24.55,Sports,Europe,,,,,,
CUST_3UDPXA,PROD_YLSQ87,9,39.23,Clothing,South America,,,,,,
CUST_MVKW70,PROD_6VXG2R,13,112.03,Home,Europe,,,,,,
CUST_L0V34A,PROD_X5WECK,4,127.72,Clothing,Europe,,,,,,
CUST_QYY8NB,PROD_ZMMJWM,1,98.62,Clothing,Europe,,,,,,
CUST_VVEFPN,PROD_36ML7Z,11,78.61,Clothing,Asia,,,,,,
CUST_08I8F5,PROD_BH21QF,6,112.94,Clothing,Europe,,,,,,
CUST_RD6I98,PROD_B2N538,3,53.76,Electronics,South America,,,,,,
CUST_86PYLF,PROD_2HTL51,2,85.86,Home,Asia,,,,,,
CUST_HQ8BJ6,PROD_3ATEFM,9,171.74,Home,North America,,,,,,
CUST_ZOHGIM,PROD_BLXS25,10,90.95,Sports,Asia,,,,,,
CUST_X2M2OU,PROD_6GWVA9,7,44.76,Electronics,Asia,,,,,,
CUST_A76UD3,PROD_H4I51C,9,79.92,Clothing,Europe,,,,,,
CUST_N5KOJL,PROD_KJVJJL,17,161.09,Sports,North America,,,,,,
CUST_NYIL4U,PROD_Z8H5GF,12,133.53,Sports,Asia,,,,,,
CUST_PJ39E8,PROD_IA5ULE,4,110.43,Clothing,North America,,,,,,
CUST_FIWD0L,PROD_TO4MOI,14,89.8,Sports,Europe,,,,,,
CUST_SJ7SV0,PROD_2FJ9L4,3,198.39,Sports,Europe,,,,,,
CUST_EMZ11T,PROD_0FIGUG,4,186.45,Home,Asia,,,,,,
CUST_439POZ,PROD_07M692,7,121.02,Clothing,Europe,,,,,,
CUST_ML0LTK,PROD_8RCEGK,8,122.92,Electronics,Europe,,,,,,
CUST_4CYVQ8,PROD_YFT16J,10,169.59,Electronics,North America,,,,,,
CUST_E8LUMX,PROD_9RACNI,17,133.59,Sports,North America,,,,,,
CUST_EVURL6,PROD_W4TQ1A,10,131.05,Sports,Europe,,,,,,
CUST_G3W9U2,PROD_2UDPPJ,1,21.65,Home,North America,,,,,,
CUST_DKTQRJ,PROD_0MJ4S3,1,110.88,Clothing,Europe,,,,,,
CUST_B2NHJD,PROD_JG9F4N,3,69.52,Home,South America,,,,,,
CUST_3KBWEM,PROD_W0RGI1,1,91.44,Clothing,Europe,,,,,,
CUST_B2BXVP,PROD_SNFM1D,2,185.72,Electronics,North America,,,,,,
CUST_08XLDS,PROD_BERYS0,8,153.43,Electronics,North America,,,,,,
CUST_DTM12U,PROD_IJQ1LO,5,160.4,Sports,Europe,,,,,,
CUST_YZFVTK,PROD_0228AH,18,141.89,Home,North America,,,,,,
CUST_G7ITA2,PROD_THZ9Y4,13,153.86,Home,Asia,,,,,,
CUST_W9WN0S,PROD_CV9R91,16,152.07,Clothing,North America,,,,,,
CUST_0NKD5K,PROD_RWH0E1,19,41.43,Electronics,Europe,,,,,,
CUST_G8XKJJ,PROD_7GR4UN,11,152.49,Home,Asia,,,,,,
CUST_9ARXQW,PROD_1EJLW7,14,71.77,Electronics,South America,,,,,,
CUST_M6D498,PROD_SXP6Y6,2,49.03,Home,Europe,,,,,,
CUST_1VK9UU,PROD_P6YITY,9,192.99,Clothing,North America,,,,,,
CUST_AIDHPF,PROD_CUIUSR,19,64.62,Electronics,Asia,,,,,,
CUST_HL06L7,PROD_12VJ66,9,174.53,Clothing,South America,,,,,,
CUST_0T7PWT,PROD_CLXSA1,18,148.05,Home,Asia,,,,,,
CUST_TSP6PQ,PROD_TDII59,1,23.29,Clothing,North America,,,,,,
CUST_EOTRIV,PROD_PVSPDN,5,138.56,Sports,South America,,,,,,
CUST_166WPJ,PROD_V2CX2R,18,166.74,Sports,Europe,,,,,,
CUST_U3ZGUT,PROD_2BHHR9,1,154.2,Sports,North America,,,,,,
CUST_QAI9ZJ,PROD_F7VQ7T,18,156.64,Clothing,Europe,,,,,,
CUST_SNSMSZ,PROD_W7X5IX,5,37.71,Home,North America,,,,,,
CUST_0RH4XW,PROD_V5127N,15,49.35,Electronics,Europe,,,,,,
CUST_PNW2KQ,PROD_QRUUK1,8,167.4,Home,Europe,,,,,,
CUST_ZGJ8XR,PROD_U0C8PO,5,50.44,Sports,Europe,,,,,,
CUST_BRVREI,PROD_4VAZLM,8,136.96,Clothing,Asia,,,,,,
CUST_YX1V3G,PROD_B3J2VL,14,158.53,Home,South America,,,,,,
CUST_KRE5MZ,PROD_8308KL,19,128.05,Home,Europe,,,,,,
CUST_PFZR63,PROD_VFUQDJ,3,94.17,Electronics,North America,,,,,,
CUST_7GF1VR,PROD_6HI9JK,7,93.39,Sports,North America,,,,,,
CUST_TTT502,PROD_IV8M31,11,104.35,Clothing,Asia,,,,,,
CUST_CA1QY3,PROD_CVN2QU,4,72.33,Clothing,North America,,,,,,
CUST_FTVG19,PROD_HMA6B9,6,128.45,Home,Europe,,,,,,
CUST_6O4U7Q,PROD_I6U0XG,17,82.98,Sports,South America,,,,,,
CUST_26M9O4,PROD_6X2YTI,6,64.27,Clothing,South America,,,,,,
CUST_DAA3Q8,PROD_K8LA79,13,71.11,Electronics,South America,,,,,,
CUST_XHBZJ5,PROD_RLPPHW,9,80.72,Home,South America,,,,,,
CUST_BM02DB,PROD_ZI1RUR,7,132.4,Home,South America,,,,,,
CUST_NYQDER,PROD_UAAKU2,11,175.09,Sports,Asia,,,,,,
CUST_WIC77E,PROD_BPPJ0P,5,175.02,Home,North America,,,,,,
CUST_3XQKKX,PROD_YRFOKD,6,194.5,Home,Europe,,,,,,
CUST_GBL5W8,PROD_A7F3CB,7,28.7,Sports,Asia,,,,,,
CUST_PRIBBY,PROD_6IYT8L,15,141.8,Electronics,North America,,,,,,
CUST_8CC8DB,PROD_H2TWUT,15,104.21,Home,Europe,,,,,,
CUST_OW3TF3,PROD_XROQKZ,18,180.93,Clothing,South America,,,,,,
CUST_SDUT3Z,PROD_4HAX5G,17,80.21,Electronics,North America,,,,,,
CUST_27033J,PROD_N4C53D,1,177.68,Electronics,South America,,,,,,
CUST_VM3B2L,PROD_TRPPGO,8,124.43,Home,North America,,,,,,
CUST_W5A0HJ,PROD_J6E7N4,17,165.96,Home,Asia,,,,,,
CUST_75QGXI,PROD_DA6YJR,7,20.04,Home,North America,,,,,,
CUST_T30BZE,PROD_LAQL31,9,105.14,Sports,South America,,,,,,
CUST_HXNMZA,PROD_42H9Q4,4,150.64,Sports,North America,,,,,,
CUST_YN6BIM,PROD_LLDKK2,10,198.7,Sports,Asia,,,,,,
CUST_P0XF0L,PROD_3V11TM,3,111.38,Clothing,Europe,,,,,,
CUST_7UVK6Z,PROD_TGNMMX,14,135.21,Clothing,Asia,,,,,,
CUST_35V453,PROD_5RT0IN,1,43.98,Home,North America,,,,,,
CUST_YSEFWK,PROD_NKWE6G,4,134.99,Electronics,Europe,,,,,,
CUST_HX1M0L,PROD_7NNV6C,13,164.94,Sports,North America,,,,,,
CUST_CPYD4F,PROD_2G0AXN,14,89.73,Sports,Asia,,,,,,
CUST_FP0BZ4,PROD_B5KVCN,15,99.89,Electronics,Asia,,,,,,
CUST_NMPI4E,PROD_2ORRJA,19,181.41,Home,Asia,,,,,,
CUST_K9BHDT,PROD_H1WZOB,2,194.54,Electronics,Europe,,,,,,
CUST_FK47DE,PROD_BWB4CH,19,164.19,Sports,Asia,,,,,,
CUST_5AJLIP,PROD_LFVSUR,14,143.59,Home,North America,,,,,,
CUST_6D10GO,PROD_BJQZ5F,10,125.37,Home,Europe,,,,,,
CUST_D86JU9,PROD_FBE65L,9,33.78,Sports,North America,,,,,,
CUST_E93HKS,PROD_T833FV,1,96.62,Clothing,Europe,,,,,,
CUST_TK22YT,PROD_MVFDAK,12,84.92,Clothing,South America,,,,,,
CUST_7BLH5G,PROD_C48YML,6,161.11,Sports,South America,,,,,,
CUST_1XNLTD,PROD_UZNIZ8,1,27.76,Sports,North America,,,,,,
CUST_9IV4EZ,PROD_I5MSS9,19,151.09,Home,South America,,,,,,
CUST_HEFSQ7,PROD_DDEM50,12,173.75,Sports,Europe,,,,,,
CUST_S63V9H,PROD_8ZKV9W,4,88.64,Sports,North America,,,,,,
CUST_IKLFBS,PROD_V9MTIM,10,26.34,Electronics,South America,,,,,,
CUST_GP08XT,PROD_1DP4YI,8,79.88,Electronics,Europe,,,,,,
CUST_PDT8ZL,PROD_JH9CKF,18,117.08,Sports,Europe,,,,,,
CUST_AMRHNY,PROD_1L9B1F,4,33.43,Clothing,Asia,,,,,,
CUST_CJCBNM,PROD_AID7SJ,19,139.03,Clothing,North America,,,,,,
CUST_C95HIZ,PROD_WFC7HN,11,187.93,Clothing,South America,,,,,,
CUST_XNM16I,PROD_3VPU3S,18,150.46,Electronics,South America,,,,,,
CUST_2TIGYN,PROD_JN1CH6,13,152.99,Clothing,North America,,,,,,
CUST_GAWCWY,PROD_KUDGAG,1,76.43,Sports,Asia,,,,,,
CUST_XQ6I3N,PROD_KAX33O,17,147.43,Clothing,South America,,,,,,
CUST_75MUKG,PROD_W955EB,14,161.59,Home,Europe,,,,,,
CUST_QOWUAQ,PROD_9279EC,10,101.53,Clothing,Europe,,,,,,
CUST_6TF6GU,PROD_86UOZA,2,151.12,Home,Europe,,,,,,
CUST_PCOV0H,PROD_OISO1E,16,186.84,Home,North America,,,,,,
CUST_4KBV4A,PROD_2GLJX9,19,151.21,Clothing,North America,,,,,,
CUST_S8UWS3,PROD_NYEDRZ,16,101.69,Clothing,Europe,,,,,,
CUST_6HVZKP,PROD_RTMQTS,3,159.39,Sports,South America,,,,,,
CUST_P80KMO,PROD_RSDPBU,12,91.86,Sports,North America,,,,,,
CUST_XAVLCN,PROD_1QJ1HD,12,89.51,Home,Europe,,,,,,
CUST_EC89AI,PROD_M8GA8N,12,40.72,Sports,Asia,,,,,,
CUST_9ATW7P,PROD_DCLB4D,1,26.23,Electronics,South America,,,,,,
CUST_JMJ2L4,PROD_G71X1P,3,97.59,Sports,Asia,,,,,,
CUST_8S3F9Q,PROD_K58YB2,2,80.64,Electronics,South America,,,,,,
CUST_S59ZVC,PROD_BQYFLF,14,104.71,Sports,Europe,,,,,,
CUST_7U8SJ4,PROD_F7P2WT,18,142.7,Electronics,Asia,,,,,,
CUST_YN7PNG,PROD_59GRO4,6,123.19,Electronics,North America,,,,,,
CUST_8ELQUS,PROD_XGX3V4,11,38.93,Clothing,Asia,,,,,,
CUST_BBUJXY,PROD_G4HN8H,8,124.63,Electronics,South America,,,,,,
CUST_WBZ5LC,PROD_VTX7YB,16,176.66,Home,South America,,,,,,
CUST_2XMYNS,PROD_UL72ZY,16,106.08,Electronics,Asia,,,,,,
CUST_LL1FJ2,PROD_Z7C2NS,7,113.5,Home,South America,,,,,,
CUST_MG0Z33,PROD_KV1J6B,13,102.3,Home,South America,,,,,,
CUST_NKMQR0,PROD_T479RY,14,72.58,Clothing,Europe,,,,,,
CUST_JOKIBK,PROD_6UUFBQ,12,23,Home,North America,,,,,,
CUST_A7N5R1,PROD_OYNDJN,14,79.15,Sports,Asia,,,,,,
CUST_0DXU2P,PROD_5TZ8TB,12,66.23,Clothing,South America,,,,,,
CUST_8ILHGO,PROD_3PKWO8,5,177.44,Electronics,Europe,,,,,,
CUST_U30P9Y,PROD_246HAC,8,130.72,Home,Europe,,,,,,
CUST_H4NZX3,PROD_0HR1M9,1,198.19,Clothing,South America,,,,,,
CUST_TREEWW,PROD_C8CDO7,14,192.19,Home,North America,,,,,,
CUST_72CG91,PROD_4Z6A9T,2,103.89,Electronics,Asia,,,,,,
CUST_YE5YLZ,PROD_ZMPMM8,6,146.62,Home,South America,,,,,,
CUST_YYU9A1,PROD_68SW9M,17,107.14,Sports,North America,,,,,,
CUST_N38XEX,PROD_RG78XE,2,179.06,Electronics,Europe,,,,,,
CUST_EK83JD,PROD_WG7OYE,6,53.32,Clothing,North America,,,,,,
CUST_QK15C0,PROD_OWW59N,4,94.64,Electronics,Europe,,,,,,
CUST_DLBL31,PROD_081L5W,9,183.47,Sports,Asia,,,,,,
CUST_TLHE6T,PROD_TIZZIO,1,30.55,Clothing,South America,,,,,,
CUST_0P9DTA,PROD_N3MN38,1,113.71,Electronics,South America,,,,,,
CUST_K3DVN0,PROD_OPITTI,5,134.78,Clothing,North America,,,,,,
CUST_TO8WIK,PROD_3RYPRB,2,106.71,Clothing,North America,,,,,,
CUST_0FAGB3,PROD_70YAD7,17,40.07,Clothing,Asia,,,,,,
CUST_N6CXK1,PROD_O8S3KY,18,179.37,Sports,North America,,,,,,
CUST_NOIWPM,PROD_0ITEDM,15,107.47,Home,Europe,,,,,,
CUST_X74SYX,PROD_CZ9B2Q,2,33.58,Sports,Europe,,,,,,
CUST_BBJGAS,PROD_GXMDEI,4,71.44,Home,North America,,,,,,
CUST_V24AWH,PROD_I2NDRG,18,182.38,Clothing,South America,,,,,,
CUST_EX8M9C,PROD_WGCNQR,2,44.08,Clothing,Europe,,,,,,
CUST_WHLP8S,PROD_N4LDJB,8,176.32,Clothing,Europe,,,,,,
CUST_BWIU6W,PROD_OTKUA0,9,137.2,Electronics,Asia,,,,,,
CUST_APC3WL,PROD_DD9MZ5,11,69.47,Electronics,Europe,,,,,,
CUST_BCCFX7,PROD_CFGTP5,6,135.29,Home,North America,,,,,,
CUST_7P9363,PROD_CLGSZF,18,179.65,Clothing,South America,,,,,,
CUST_S1SFJA,PROD_YBD3F2,13,180.1,Home,South America,,,,,,
CUST_IDIWUU,PROD_IXXNK4,10,31.47,Home,Asia,,,,,,
CUST_EMO4IB,PROD_UID4LY,9,87.04,Sports,Asia,,,,,,
CUST_TUSUUI,PROD_IN5X10,5,79.15,Clothing,South America,,,,,,
CUST_30POUR,PROD_HVL9WD,8,45.36,Sports,North America,,,,,,
CUST_9BQOLL,PROD_DT58QA,7,64.73,Home,Europe,,,,,,
CUST_VVH9C9,PROD_KD8GQ9,8,97.56,Sports,Asia,,,,,,
CUST_QYTH56,PROD_SCZFTQ,19,139.35,Electronics,South America,,,,,,
CUST_7R4102,PROD_91VN4W,13,80.87,Home,North America,,,,,,
CUST_HCBMJC,PROD_KD5GBB,6,194.9,Electronics,North America,,,,,,
CUST_FQ40D3,PROD_VHZLM7,10,151.6,Electronics,Europe,,,,,,
CUST_4XRMBW,PROD_KZCK1N,17,34.83,Electronics,North America,,,,,,
CUST_F9K6SL,PROD_YZPSWS,7,104.05,Clothing,Europe,,,,,,
CUST_DPVAVL,PROD_4VUFZM,2,35.84,Clothing,South America,,,,,,
CUST_4T6VXZ,PROD_JNKUQ6,6,120.75,Clothing,Europe,,,,,,
CUST_ZY47IB,PROD_ZM0H3B,18,157.6,Clothing,Europe,,,,,,
CUST_MQDSPN,PROD_H1FX86,18,146.86,Sports,North America,,,,,,
CUST_A2UOU3,PROD_074U4Q,2,51.92,Sports,South America,,,,,,
CUST_EADHDS,PROD_Y9JSDX,16,59.5,Electronics,Asia,,,,,,
CUST_S667U9,PROD_L4COB6,4,128.81,Electronics,North America,,,,,,
CUST_DKC54Q,PROD_QVRBWG,15,126.33,Home,South America,,,,,,
CUST_WAH34Z,PROD_E26UA1,8,147.31,Home,South America,,,,,,
CUST_FP2PRX,PROD_G4DR6K,4,122.44,Clothing,Asia,,,,,,
CUST_VF7WCA,PROD_8LKNIC,1,120.6,Home,Asia,,,,,,
CUST_1X8X4P,PROD_D5ZUGI,16,180.7,Home,Asia,,,,,,
CUST_7NPDLZ,PROD_PRV2RR,2,119.75,Clothing,Europe,,,,,,
CUST_6HNYK7,PROD_5O6M47,4,137.36,Electronics,Europe,,,,,,
CUST_CE915H,PROD_DTQVNF,5,84.66,Electronics,Europe,,,,,,
CUST_QGYGVA,PROD_76TA7I,10,45.85,Clothing,South America,,,,,,
CUST_NZ0K6T,PROD_K19KWK,19,33.09,Home,South America,,,,,,
CUST_IVTGAS,PROD_MKF7N8,19,180.62,Home,Asia,,,,,,
CUST_9EXSSW,PROD_SH8CW2,18,67.2,Electronics,Asia,,,,,,
CUST_NMY8YH,PROD_6IDWPN,10,131.26,Electronics,Europe,,,,,,
CUST_RKL79G,PROD_5X2M0J,3,54.05,Sports,North America,,,,,,
CUST_H77C1R,PROD_TG3X3E,11,112.55,Sports,Asia,,,,,,
CUST_BNLJSI,PROD_SJ4W4J,10,97.92,Clothing,Europe,,,,,,
CUST_HOU60I,PROD_0J3GYQ,17,116.1,Home,South America,,,,,,
CUST_LZAHJC,PROD_23OBJL,1,184.3,Electronics,North America,,,,,,
CUST_XMTZ8X,PROD_D4MWWH,9,164.05,Sports,Europe,,,,,,
CUST_EPHB2H,PROD_DHPJ2W,17,20.46,Sports,South America,,,,,,
CUST_7DCQPL,PROD_3D9S92,3,41.7,Electronics,Europe,,,,,,
CUST_5SZMHJ,PROD_5FIKJC,5,177.38,Electronics,Europe,,,,,,
CUST_OV7EF7,PROD_KFQO9S,16,99.64,Sports,Europe,,,,,,
CUST_QXD5HM,PROD_EL6701,15,69.8,Electronics,Europe,,,,,,
CUST_QYMY42,PROD_WYU3V2,16,199.53,Sports,Europe,,,,,,
CUST_TLTE8S,PROD_RC214N,17,147.88,Clothing,Europe,,,,,,
CUST_N781P1,PROD_UCZQ28,14,120.89,Clothing,South America,,,,,,
CUST_OUT58L,PROD_XW302S,3,118.3,Home,Asia,,,,,,
CUST_G188LB,PROD_5E25N4,9,101.61,Home,Europe,,,,,,
CUST_YC526K,PROD_6MYKE5,6,49.5,Electronics,Europe,,,,,,
CUST_DVJ5HE,PROD_78OMIC,17,170.85,Sports,North America,,,,,,
CUST_IINFCX,PROD_WEYROH,10,179.68,Home,Asia,,,,,,
CUST_Y2X7PV,PROD_SU0DS0,3,195.2,Clothing,Asia,,,,,,
CUST_XDE496,PROD_735OKC,8,121.79,Home,North America,,,,,,
CUST_V3JN1Q,PROD_2B6I15,14,114.19,Home,South America,,,,,,
CUST_T42BGU,PROD_NY2MX9,17,144.97,Sports,North America,,,,,,
CUST_SVR4PR,PROD_W1MQSW,18,199.38,Electronics,South America,,,,,,
CUST_VKH8K3,PROD_NLYPQP,16,73.88,Sports,Asia,,,,,,
CUST_W7DRAC,PROD_NSW0GT,13,74.69,Sports,North America,,,,,,
CUST_IMR891,PROD_PWGXX7,14,48.59,Electronics,Europe,,,,,,
CUST_IEIRZB,PROD_AB11HS,6,35.53,Electronics,South America,,,,,,
CUST_EU7EN3,PROD_CH6QA0,5,92.68,Home,Asia,,,,,,
CUST_HQHCLK,PROD_WXE5JC,3,110.86,Home,North America,,,,,,
CUST_U98LW5,PROD_V5VH5F,17,79.73,Sports,South America,,,,,,
CUST_BDT148,PROD_WCC159,16,137.43,Clothing,South America,,,,,,
CUST_648VCA,PROD_37K3US,14,144.12,Clothing,Europe,,,,,,
CUST_1SXBGW,PROD_YGTJPJ,7,162.32,Electronics,Europe,,,,,,
CUST_4LXL9P,PROD_805WWQ,12,183,Clothing,North America,,,,,,
CUST_OX9YYS,PROD_7XXIDO,19,160.06,Home,Europe,,,,,,
CUST_7CHHGN,PROD_6I593D,4,60.1,Electronics,Asia,,,,,,
CUST_ZFSNC9,PROD_2MDHFY,8,57.35,Electronics,Europe,,,,,,
CUST_BVXUAI,PROD_G8UF70,9,157.76,Electronics,North America,,,,,,
CUST_49BD33,PROD_909JAO,2,159.44,Electronics,Europe,,,,,,
CUST_W6FAS4,PROD_0EWPZ7,9,149.52,Sports,North America,,,,,,
CUST_JJ8LWE,PROD_SWN1JX,19,151.24,Clothing,North America,,,,,,
CUST_GHWGY3,PROD_ZW1NLQ,14,101.19,Home,South America,,,,,,
CUST_UQYCSR,PROD_EH3TIT,12,176.46,Home,North America,,,,,,
CUST_GXGVQI,PROD_FEA2YT,1,28.79,Electronics,North America,,,,,,
CUST_4J6DF0,PROD_BU8U0G,18,150.04,Home,Europe,,,,,,
CUST_GMVPRJ,PROD_KQ3WKU,18,26.06,Sports,Asia,,,,,,
CUST_LM5QXD,PROD_1DXTDD,9,104.17,Home,Europe,,,,,,
CUST_7BHI4X,PROD_LYBQQI,12,129.76,Sports,North America,,,,,,
CUST_39IBYG,PROD_VKFVHK,3,124.37,Sports,Europe,,,,,,
CUST_JH0UVW,PROD_A01TGU,11,99.41,Sports,Europe,,,,,,
CUST_UGUKAF,PROD_7SDGYI,3,25.18,Clothing,Europe,,,,,,
CUST_66I9CN,PROD_XZH45W,8,163.6,Clothing,North America,,,,,,
CUST_166IQF,PROD_2VMLH4,11,153.71,Sports,Asia,,,,,,
CUST_JD5MH0,PROD_Y0ESR7,2,93.17,Clothing,Asia,,,,,,
CUST_UDYJ8S,PROD_HFGT7Y,10,118.92,Sports,Asia,,,,,,
CUST_WHRUBX,PROD_SB0JSW,19,105.59,Clothing,North America,,,,,,
CUST_4BFMZQ,PROD_X4M75U,14,57.63,Home,Europe,,,,,,
CUST_YLPJSU,PROD_VAHCBG,5,64.29,Sports,Asia,,,,,,
CUST_MM26NQ,PROD_SM0X1O,6,48.65,Electronics,South America,,,,,,
CUST_B82JRN,PROD_YZ1F6Y,6,155.81,Home,North America,,,,,,
CUST_CGED8P,PROD_B22RYN,7,77.42,Sports,South America,,,,,,
CUST_NFVHH2,PROD_YHQ82V,17,64.02,Electronics,South America,,,,,,
CUST_S6S0T6,PROD_YJXSIV,17,177.44,Sports,Asia,,,,,,
CUST_M50DPH,PROD_5356XR,3,184.84,Clothing,Europe,,,,,,
CUST_ALT1IX,PROD_20EBOZ,10,132.64,Home,South America,,,,,,
CUST_5LEXU1,PROD_JEP6O2,16,67.05,Clothing,South America,,,,,,
CUST_31ZKUS,PROD_J8FGWQ,3,34.96,Clothing,Asia,,,,,,
CUST_KRO2H6,PROD_JXZQL5,8,138.71,Clothing,Europe,,,,,,
CUST_TJRW0V,PROD_P5ENSX,10,29,Sports,Asia,,,,,,
CUST_E1HPE8,PROD_VKY7VN,7,171.87,Home,South America,,,,,,
CUST_MC05PZ,PROD_00LPA9,19,129.98,Home,Asia,,,,,,
CUST_AVNI66,PROD_N9WT9J,3,40.24,Clothing,Asia,,,,,,
CUST_4TSTHK,PROD_9NU8XV,7,191.52,Clothing,North America,,,,,,
CUST_V4UV84,PROD_X9REO2,1,38.09,Home,Europe,,,,,,
CUST_N3GW80,PROD_QHNYCD,10,162.12,Home,South America,,,,,,
CUST_BX7TKR,PROD_YQEA45,9,49.69,Sports,North America,,,,,,
CUST_YT2NR9,PROD_35VO9A,5,143.29,Home,Asia,,,,,,
CUST_S58UGX,PROD_8EVKP1,4,129.96,Electronics,South America,,,,,,
CUST_FI6QT3,PROD_W49CF9,6,97.04,Sports,North America,,,,,,
CUST_9YUHWL,PROD_YL7O9K,2,110.71,Home,Europe,,,,,,
CUST_KIFMVX,PROD_Y3Y4FQ,1,105.65,Sports,South America,,,,,,
CUST_E36WHY,PROD_5FOVUT,4,70.54,Sports,South America,,,,,,
CUST_XZVF17,PROD_XDN1NV,12,113.75,Electronics,South America,,,,,,
CUST_PQRHXV,PROD_9AATUJ,1,157.66,Clothing,Asia,,,,,,
CUST_2WK67O,PROD_PSDKKB,4,87.6,Clothing,Europe,,,,,,
CUST_H6N3AA,PROD_63IW5F,5,82.62,Clothing,Asia,,,,,,
CUST_VE2AV2,PROD_VRXXMN,6,53.77,Electronics,Asia,,,,,,
CUST_5UM9AE,PROD_5T3RMT,5,91.69,Clothing,South America,,,,,,
CUST_T3XOS6,PROD_2OCJFX,8,160.08,Sports,South America,,,,,,
CUST_RNUORA,PROD_K6L1VJ,15,176.36,Sports,North America,,,,,,
CUST_P7394S,PROD_XTGDHA,3,96.16,Sports,Asia,,,,,,
CUST_LGDNVC,PROD_VEY0M4,17,49.23,Home,North America,,,,,,
CUST_XD1NBW,PROD_TCWYAB,12,62.91,Electronics,Europe,,,,,,
CUST_KKFMTV,PROD_2NI9IQ,7,37.1,Home,Asia,,,,,,
CUST_A3UCTU,PROD_CV7ORR,4,67.85,Home,South America,,,,,,
CUST_GLT4WP,PROD_1HZDT6,5,171.65,Electronics,North America,,,,,,
CUST_I1P954,PROD_0PPF7H,5,140.04,Clothing,South America,,,,,,
CUST_36SD24,PROD_9HGFYK,14,128.62,Home,Asia,,,,,,
CUST_GYMHX9,PROD_1YKIZ1,1,189.18,Electronics,North America,,,,,,
CUST_OVE9GV,PROD_EJHDSH,18,122.62,Electronics,Europe,,,,,,
CUST_78LF88,PROD_036AFM,10,87.78,Clothing,North America,,,,,,
CUST_1KXC4H,PROD_AD1YOO,12,31.12,Clothing,Asia,,,,,,
CUST_U72Z7A,PROD_UJHL62,3,43.46,Clothing,Asia,,,,,,
CUST_LXI35K,PROD_UZM5ZS,17,98.68,Sports,South America,,,,,,
CUST_BVZN6A,PROD_QXJDKY,11,156.75,Clothing,South America,,,,,,
CUST_XFMEP3,PROD_SHX1NE,13,188.14,Sports,South America,,,,,,
CUST_DZ48ZO,PROD_QXJL9O,3,96.99,Home,South America,,,,,,
CUST_MCEAY4,PROD_RG7E3N,2,24.1,Clothing,North America,,,,,,
CUST_DVPHB4,PROD_KEQEMN,10,143.65,Clothing,Asia,,,,,,
CUST_5UT760,PROD_EPDT4S,6,85.81,Electronics,North America,,,,,,
CUST_E5CKK2,PROD_P73FGJ,5,97.18,Clothing,South America,,,,,,
CUST_T5ACQL,PROD_R68D36,19,121.23,Electronics,Europe,,,,,,
CUST_3R5QT8,PROD_GJ3L8M,19,172.47,Sports,North America,,,,,,
CUST_GTJ3MG,PROD_E4681W,17,40.41,Home,Europe,,,,,,
CUST_5JBV6U,PROD_DTU2KA,10,191.66,Home,Europe,,,,,,
CUST_87DEVY,PROD_3YOJY6,19,187.11,Electronics,North America,,,,,,
CUST_7UOY43,PROD_YS1RCG,7,47.35,Clothing,North America,,,,,,
CUST_QI2L78,PROD_2C3QV4,13,193.51,Electronics,North America,,,,,,
CUST_H20OM2,PROD_2HI9HQ,17,42.79,Clothing,Asia,,,,,,
CUST_HS5T3Z,PROD_61U1OG,19,28.2,Clothing,North America,,,,,,
CUST_USEEH3,PROD_OQ82WP,18,26.38,Electronics,North America,,,,,,
CUST_QVJ6KY,PROD_LZL2UC,10,97.95,Sports,Europe,,,,,,
CUST_BMWABU,PROD_ZC6LOK,18,159.87,Clothing,North America,,,,,,
CUST_M5F09Q,PROD_F6JYF2,6,56.08,Electronics,Asia,,,,,,
CUST_YM0CE5,PROD_186ZIY,13,120.52,Electronics,Europe,,,,,,
CUST_0DZUWC,PROD_4DSHMM,2,65.69,Home,North America,,,,,,
CUST_PRJTYY,PROD_WN546F,3,193.88,Clothing,Europe,,,,,,
CUST_8XPBT6,PROD_6ADR5L,11,102.67,Clothing,South America,,,,,,
CUST_LFHUX1,PROD_AEFYME,10,172.19,Clothing,Asia,,,,,,
CUST_V8WYT4,PROD_MVMQK5,16,134.57,Electronics,South America,,,,,,
CUST_39CN1G,PROD_Z61Z4Q,7,170.85,Sports,Europe,,,,,,
CUST_A90ZMN,PROD_TSU34U,6,43.89,Sports,Europe,,,,,,
CUST_XJHUAS,PROD_6NJJVT,4,135.54,Sports,Asia,,,,,,
